cell1,cell2,cell3,cell4,cell5,cell6,cell7,cell8,cell9,cell10,cell11,cell12,cell13,cell14,cell15,cell16,cell17,cell18,cell19,cell20,cell21,cell22,cell23,cell24,cell25,cell26,cell27,cell28,cell29,cell30,cell31,cell32,cell33,cell34,cell35,cell36,cell37,cell38,cell39,cell40,cell41,cell42,cell43,cell44,cell45,cell46,cell47,cell48,cell49,cell50,cell51,cell52,cell53,cell54,cell55,cell56,cell57,cell58,cell59,cell60,cell61,cell62,cell63,cell64,cell65,cell66,cell67,cell68,cell69,cell70,cell71
0.946095147,1.004033533,0.979968865,1.270223426,1.026595931,0.972584464,0.634895837,1.097358773,0.954600122,1.331581227,0.948940466,1.003257413,0.768173436,0.805464263,0.807713052,1.011819157,0.923107852,1.15048086,0.993964967,0.831176719,1.480688431,1.014533792,0.828235538,1.029204533,1.182319298,1.043908461,0.965424937,1.055145835,1.101998209,1.141630181,1.128005385,1.006929093,0.98843392,1.015058874,0.938487235,0.946032373,0.533845272,0.982258748,0.970126934,1.025832634,1.176924452,0.956065843,1.032135262,0.93661672,0.912345561,1.251965816,1.017200339,1.046753511,1.057825636,1.044110757,1.059161296,0.962756462,1.035765685,1.135557687,0.942326424,1.176710551,1.028779007,1.129278381,1.035742603,0.950297665,0.968938392,1.049817209,1.011497954,0.983627216,0.877299483,1.025428422,1.047941892,0.855457553,0.958043183,0.980740495,0.932953898
0.955815084,1.005255586,0.970043337,1.133257859,0.924628299,1.077297149,0.868014738,1.004258741,0.943216061,0.793564645,0.540697887,0.803573936,1.03055188,1.073252155,0.726155668,1.203115739,1.063768636,0.958534181,1.104374795,0.722916743,1.799862951,0.992276784,1.145665699,0.989948688,1.07452082,0.941903095,0.913336634,1.006862078,1.074359324,1.139477046,1.110092974,0.978030337,0.869757517,1.05240392,0.897389293,0.881936387,0.850695725,0.635076431,1.046617517,1.224042718,1.156194789,1.008097991,1.034077834,1.076722376,0.8561758,0.577267572,0.995355537,0.964907024,1.023333624,0.991198359,1.041398654,0.970712895,1.006739194,0.985040576,0.851655926,0.893861787,0.96342575,1.059803154,1.029853561,1.023577149,0.944916275,0.950599007,1.069630488,0.99151083,0.839185768,0.976689224,0.951904318,1.014688473,0.998287404,0.998706664,1.028256197
0.98876598,1.109494345,0.989927703,0.935796748,1.083229174,1.102981926,0.358459616,1.042111226,0.80650321,0.831413553,0.720897943,0.86066072,1.035195322,0.974528753,1.149633914,1.282438616,0.905655665,1.018892301,0.982412734,0.936702825,1.676922896,1.005560249,0.911585838,1.041408013,1.107064869,0.90690109,0.881797793,0.934013044,1.029814047,1.119714565,0.988902169,1.05141716,0.884413906,1.077232913,0.98259681,0.908704797,1.253944292,0.831011056,0.920664145,1.150960087,1.150943813,0.999033894,0.993157964,0.955930586,0.83777337,0.739537353,1.07579742,0.994904737,1.019880189,0.977692836,1.038700683,1.003608258,1.04160206,0.903250918,1.054333577,0.809557067,0.954768283,1.067798646,1.049610222,0.986632287,0.946589213,0.890284435,1.022624737,0.993308539,0.85364331,0.945851985,1.074141924,0.943590782,1.020321965,0.992472443,0.886296226
1.007602471,1.01098513,1.02872023,1.064202736,0.978110286,1.007802632,0.620577059,1.112978466,0.93853191,0.563838162,0.634235151,0.885131007,0.875120848,0.892818716,0.739540429,1.169154835,0.662673031,0.761188604,1.093722186,0.961067073,1.616209114,1.000974404,1.224591377,0.954368919,1.077516947,1.013036102,1.044277963,1.059726639,1.063958197,1.108642649,0.952343867,1.097001504,0.957254949,0.947201772,0.877216449,0.958013179,0.692655243,0.243992606,1.036182095,1.045513117,1.12134028,1.032622168,0.967496274,0.9562914,0.849206828,1.130414542,1.0976327,1.050757053,0.988318388,1.057337125,1.036761244,0.966669195,1.018494641,0.934808582,0.941698577,0.875009755,1.035436703,1.093652271,1.093360852,0.983296399,0.983384382,0.95705376,0.983036749,0.998884784,0.919391486,0.885164995,1.023632628,0.852366355,1.068070849,1.001344279,0.882326535
1.047753652,1.008741093,1.010976105,1.145410695,1.059807106,1.018710222,0.326080889,1.012411701,0.798577288,0.87663921,1.143466171,0.823708829,0.986032776,1.118042615,0.755979305,1.294327075,1.079243673,0.32696642,0.972446201,0.869580748,1.863900585,0.958143568,1.081508985,1.037883031,1.004946708,1.003097895,0.950448317,1.03113875,0.963516274,1.154009083,0.959365939,1.012847611,0.894018443,0.884200989,0.933463899,0.926350083,1.255816825,1.125964214,1.03014964,1.046233685,1.176148636,1.005222623,0.989324652,1.053917558,0.835070376,1.468590064,1.074155704,1.002860716,0.95169184,1.044953348,1.073030409,1.000889748,1.019181002,0.983500474,0.931765444,1.094497181,0.999808113,1.105567999,1.027055013,1.075466735,0.966354509,1.02719795,1.053047684,0.969348467,1.054000984,1.073448083,1.02037872,0.968321915,1.004130464,1.089188497,1.020131392
0.995469145,1.100695891,1.075998808,0.991681775,1.081166071,0.920515954,0.649257378,0.976700196,0.710422933,1.556906286,0.891922819,0.9933011,1.001754097,1.07008343,0.582293819,1.207110225,0.751774468,1.225584821,0.939398667,1.324894133,1.655628574,1.045470683,1.615661686,1.11078603,1.024684944,1.079001045,0.885948353,1.006723277,1.066151025,1.067490724,0.993260841,0.912417913,1.070689363,0.887854554,0.920195484,0.866843858,0.901656715,1.030943541,1.024605448,1.000763832,1.089412081,1.049766885,1.065920493,0.997868607,0.807697304,0.916814043,1.043973307,1.016381616,1.027440701,1.089556697,1.026958182,1.012253763,1.016211427,0.973342652,0.979172267,0.858158872,1.019250159,0.995628656,1.009010378,1.042258102,0.971453966,1.024208627,1.031606471,0.99454937,1.055810577,1.076231051,1.000724268,1.016746315,1.03870185,1.039681818,1.078840038
1.141317903,0.95156174,0.961672911,1.026034265,1.05562685,0.973284248,0.755567369,1.015572168,0.877582587,1.196961745,1.167987368,1.0912428,1.131937956,1.011800414,0.697010058,1.127662555,0.842593484,1.023127461,1.010864717,1.164000689,1.977041815,1.048685862,0.926074264,1.039235789,1.033639113,1.123574456,0.997910885,1.045288178,1.032847875,1.137663631,0.992645581,0.973200523,0.888560456,1.018646197,0.99549898,1.025006062,0.934889108,1.122566367,1.105823705,1.073026902,0.972599928,0.939214598,1.125203397,1.049163768,0.842318302,0.829067202,1.091814719,0.975249324,1.013807652,1.037249759,1.030437491,0.964246096,1.049936413,1.064416308,0.97957268,1.03008044,1.000611241,1.083963268,0.993454597,1.039002241,0.944131492,0.990475863,1.106658308,1.028108585,0.922694642,1.005579173,1.044489808,1.029916161,1.07069842,1.079169317,1.022668148
1.036986937,0.998034397,0.914567262,1.048731522,1.121484321,0.880873407,0.852918541,1.0181721,0.793124929,0.670407613,0.679308812,1.143159915,1.004113181,0.887442214,1.018221929,1.129426702,0.913776253,0.996100787,0.992142503,1.124762269,1.978386986,1.002566466,1.18129995,0.928097378,1.002787022,1.12657755,0.983174954,1.022660178,1.009881472,1.104224389,1.003378427,0.930000372,0.991744777,1.102001415,0.807680402,0.933493543,1.109977745,1.495718205,0.932649201,1.080056418,1.148168817,0.980755142,1.013056479,0.919550092,0.816939079,0.698084172,1.107612629,1.026171588,1.005858333,0.947219902,0.984814507,0.991132196,1.048911478,0.912318086,1.035821399,0.944145623,1.000372654,1.085525094,0.933277641,1.057502691,0.965905428,0.950277714,1.006044249,0.973078395,0.977890979,0.92720035,1.012372398,1.079381072,1.075806745,0.988712412,0.952436566
0.946576926,1.063908235,1.039712738,0.919717754,1.119261319,0.989741967,0.770379551,1.093086765,0.846218047,0.831971458,0.986873889,0.978029641,0.738291888,1.316658409,1.044946021,1.210066219,0.757912428,1.606577665,0.913647774,1.364157383,2.208546163,1.094862638,0.807198184,1.015912963,1.013418226,0.959224204,0.962701601,1.106453187,1.004037307,1.112008748,0.982416114,1.022014427,1.067667719,1.056240527,0.977912213,0.853969534,1.242815169,1.261729641,1.027903413,1.052016168,1.168323991,1.007932743,1.075986724,0.988622643,0.81025144,1.223939615,1.131756832,1.052712881,1.053082145,0.984559787,1.010340126,0.929609284,1.017494814,0.843798758,1.03048276,0.940691084,1.009423314,1.034037994,0.944448981,0.975470705,0.95645998,1.09944223,1.050602211,1.009656357,1.066309566,1.076539444,0.980184338,1.08428031,1.03614905,0.997811406,0.990631584
1.01592835,0.951986372,0.993788395,0.841003832,1.175008025,1.048865554,0.294625763,1.173446878,1.101180015,0.755501428,1.185130297,1.227431913,1.120727275,1.226335818,1.348233486,1.201193584,1.201104616,1.069778073,0.847891097,1.114545318,1.772452352,1.019655141,0.928618647,0.935508757,1.033261351,1.004355256,1.029726949,0.910128539,1.070165699,0.937384298,1.160578178,1.013182287,1.0014005,0.949641001,0.790368613,0.827616228,1.226217599,0.717875723,0.905458974,0.937999798,0.906604497,1.01815109,1.104969795,1.28181925,0.797537046,1.165916957,1.019225004,1.045684497,1.069910947,0.867043184,1.076309224,0.993088102,1.002916259,0.921913807,0.958993277,1.04209169,1.022557347,1.112795406,0.985141257,1.039225524,0.966488823,1.036505116,1.004297124,0.973758456,1.134222059,0.967218989,1.040306386,0.995509983,1.053045261,0.954489602,1.016975383
0.962719199,1.092722893,1.159031527,0.929738529,1.153957161,1.158389821,0.915614552,1.145761872,0.827012361,0.622533289,1.131323654,0.871091522,1.116600085,0.904390226,1.151736454,1.408325559,1.159805422,0.635716376,1.627514787,1.246576861,1.480704097,1.082576824,1.104278661,1.069180136,1.005924192,0.975741479,0.957128189,1.063202914,0.975534001,1.06500063,1.003732141,0.957291877,1.00634117,0.799883358,0.951151402,0.846838513,0.908481505,0.975635161,1.099257585,1.035111805,1.117408347,1.08228149,1.066504139,1.041385709,0.794224268,1.162582547,1.070561327,1.013776484,0.931422755,0.981897023,0.955412268,1.023259009,1.011731083,1.150947123,0.984741593,1.001683088,1.05434257,1.126816232,1.007489052,1.032956838,0.98624353,1.029261772,1.030226597,1.014648229,0.991641802,0.935758262,0.924918711,0.99716971,1.090164638,1.054053438,1.045435735
0.987673428,1.088080915,1.037918831,1.012480025,1.00161772,1.374575693,0.792683594,1.172422969,0.800024465,0.674065568,1.171069164,0.66524788,1.063225111,1.284484795,0.789139111,1.127794443,1.038372378,0.831084191,0.975221915,1.084929997,1.577007953,1.000895061,1.015533313,0.99575493,1.010034058,1.009507499,1.045559749,1.042255295,1.029703145,1.02204389,0.969123585,0.93040925,0.839802582,1.043165427,0.937594417,0.806501489,1.283734868,1.204557792,1.0921675,1.04590552,1.068740454,0.975946573,1.073562721,1.02751936,0.899853676,1.28885642,1.038075521,1.056585267,1.016710875,0.92780478,0.986279036,0.986109405,0.993081008,0.982944263,1.067889908,1.031008258,1.034790598,1.086490567,1.036897939,1.050181248,0.959279372,1.042760528,1.041354475,0.992839293,0.943573289,1.018117707,1.03447512,1.04539123,0.997811912,0.970671782,1.070812107
1.057099081,1.02902477,1.00587838,1.071227073,1.200874799,1.165428222,1.234849143,1.090780847,0.994829246,0.602748016,0.946926189,0.714555128,1.121840594,0.953056809,0.661216241,1.045588308,1.083807742,0.876391466,1.075372026,1.006770643,1.239270677,1.037787966,1.114431046,1.038690221,0.98573884,0.960393902,1.006789447,0.948668083,1.004373683,1.15489254,1.151335695,0.932868708,0.939727031,0.886913688,0.988267994,0.739064032,0.536123995,0.751333911,1.110491216,0.931473611,1.044081566,1.03333622,1.034263652,0.977076299,0.972821241,1.92759695,1.067492776,1.049297956,1.075674253,0.971315106,1.012887157,0.998530123,1.03084477,0.992479833,0.952545786,1.10535613,1.01244404,1.071450867,1.0181097,1.038131987,0.951794919,0.992696197,1.05432395,1.006679424,0.997158362,0.969009826,1.011182237,1.08867662,1.058486422,1.069404263,0.922630486
1.026930394,1.06651941,1.019084142,0.931171465,1.093065811,1.028778704,0.858631497,1.068277247,0.949602031,0.762201609,1.056271131,1.101265152,0.987879631,1.074825193,0.944942538,1.011823269,1.067808422,0.950616827,0.869038624,1.016591621,1.383558636,1.094975343,0.640578545,1.001969956,1.012508642,1.030500473,0.967574767,1.042866987,1.132458372,1.121400766,0.965307102,0.989975806,0.951737174,1.03118692,0.77822395,0.793367644,0.558266475,0.967378348,1.041730725,0.927420986,1.191333323,0.938638992,1.15749538,0.998025323,1.091158522,1.710368153,1.031075479,1.062903998,1.054025553,1.12358892,0.981949214,0.990829475,1.029503741,1.004980586,1.215329772,1.205147858,1.014168279,1.025165157,0.982137197,1.096950045,0.979723394,1.072386589,1.023266599,1.004060706,1.036786911,0.942313888,1.074683014,1.046640933,1.006279661,1.023118933,0.962954741
0.980742211,1.073839615,0.978602656,0.946908034,0.963650406,1.244304699,1.105025809,1.093581048,0.943870868,0.871606272,1.167512653,1.281689397,1.121552274,1.138581684,1.482170576,1.042248779,0.903825022,1.410343188,0.909754595,1.316454633,1.175654423,0.988148825,1.005436775,1.040460509,1.007719446,0.975673764,1.060210074,0.978295054,1.030163032,0.911338691,1.079822398,0.977947454,0.792223316,1.046061937,0.868875432,0.956711008,1.032000862,1.66102546,1.067443361,0.817702126,1.109416168,1.071568147,1.020830389,0.875844291,1.408801539,1.83631221,1.048162069,1.059941934,1.045104842,0.947237174,0.947144475,1.006427587,1.033093621,1.247833632,0.976534594,1.02028258,0.990899884,1.039471823,0.951100332,1.018210742,0.980459358,1.009175017,1.038786863,1.038251847,1.075460865,0.987108683,1.036381574,1.062364282,1.079550017,1.108768247,1.024015217
1.064516678,1.159343721,1.158284975,1.003389549,1.143981244,1.159810775,1.238104399,1.027969145,0.976844611,1.606207767,1.174471516,0.801563759,1.016982886,1.071186635,0.982550995,0.944401861,0.853615121,1.261729987,0.99439579,1.153373751,1.35241556,1.052052774,0.887313626,1.002458299,0.968208438,0.999951672,1.012491488,1.041965648,0.931126704,0.9647955,1.03547656,0.946927872,0.948475649,1.027479195,0.766654988,0.808095982,0.807971093,1.10133771,0.847971228,1.027597713,0.964708454,1.058342843,1.058924226,1.040497111,1.198005172,2.049940429,1.098646651,1.129651443,1.068016075,1.070936342,1.034929111,1.029528864,1.073031869,0.97013305,1.158481156,0.904026268,1.060743519,1.032445026,1.062837178,1.068303937,1.003307078,1.041926139,1.074770523,1.025082409,1.336270217,1.045164803,1.084307436,1.08895711,1.093986057,1.062417413,0.988643533
1.034941112,1.069903433,1.020362304,1.0097762,1.036214378,1.31439252,0.5636519,1.034258014,1.040762327,0.753423041,1.324924304,0.9089147,1.070023403,1.024837105,1.034029823,0.971911019,1.09728934,1.429487139,1.035822036,1.142682646,0.959139983,1.043343263,1.049719524,1.118148364,1.006746432,0.997843304,0.948501348,1.077630907,1.06480569,0.910527234,0.953606079,1.001756542,0.986727768,1.060766531,0.772840171,1.012627427,1.077013351,0.799718157,1.03647801,1.030323275,1.142951044,1.025048712,0.994708244,0.847058233,1.110672892,1.90822174,1.186476368,0.997592306,1.077582368,1.032949315,1.038508719,1.0119136,1.040308461,1.03561815,1.137864446,1.200160279,0.972484992,1.095996862,0.92575964,1.042479949,1.01904541,1.031715573,1.073576047,1.043552033,1.040904499,1.135315342,0.957250617,0.961900528,1.077776165,0.972761443,1.100035897
1.06640007,0.992033731,1.034273058,0.997113946,0.984464518,1.35507734,0.476501538,1.006662567,0.97351383,0.70641197,1.086935298,0.943723082,1.002682765,1.152143079,1.423499451,1.059515705,1.039997892,0.966473146,0.952432272,1.119040036,1.206847599,0.981834144,1.15327375,1.10469704,1.02346272,0.979321619,0.949896791,0.948031064,0.949990851,0.974498472,1.005071028,1.033548071,0.943028211,0.958168419,0.785101316,0.914765929,1.197540639,0.844418771,1.070038894,1.007805741,1.120924552,1.004179173,0.961481303,1.054190691,1.155018958,1.709908764,1.163034426,1.058784847,1.019291589,1.144543516,1.012825095,1.022681068,1.016520456,1.03015016,0.902738764,1.041041992,0.988626543,1.09225639,1.00612913,1.044015334,1.053722935,1.026753658,1.049956061,1.018358077,0.825398787,0.966644624,1.069824455,1.048849597,0.969870006,1.013650063,0.985455982
1.015410547,0.978642688,0.947868784,1.031637186,1.059981957,1.074847863,0.378749221,1.019730675,0.985545267,0.574461335,0.820870891,0.961767104,0.944438353,0.8989685,1.212139779,1.050656696,1.226776476,0.919796557,0.900272482,0.98614143,1.541794781,1.021554804,1.057157063,1.020638778,0.94248199,1.032402738,1.092268161,0.973591461,1.064174899,1.028798328,0.907679408,1.011429051,1.098644031,0.987132684,1.017978017,0.820372615,0.972751646,0.534355043,0.984175982,0.917964809,1.02759715,1.076690742,1.044936829,1.011954521,1.142098236,1.46929784,1.074748017,1.020867617,1.031746594,1.051893392,1.043452677,1.007289789,1.014796183,1.064009651,1.106844586,0.875984774,0.99537009,0.993665983,0.947247207,1.028086025,1.031121958,1.043560116,1.041752575,1.047365251,0.919970088,1.081881022,0.954518796,1.052989518,0.993112179,0.979660311,1.076531232
1.015563406,1.01041725,0.999932026,1.084492871,1.183618511,1.241085629,0.762305354,0.999808849,0.966749778,0.93415526,1.126743389,0.793281139,0.876158996,0.85360481,1.104785618,1.040845025,1.058092474,0.936185991,0.771278115,1.004755887,1.691889094,1.056965335,1.160615205,1.029804667,0.929506205,1.010477961,0.994979654,0.930958829,1.049128605,0.971330422,0.956259438,1.02048285,1.100135049,1.115147312,1.086878112,1.204821965,0.701816547,0.956654654,1.006932726,1.04666626,1.129489485,1.049205057,0.93082226,1.029259352,1.175026798,2.167538513,1.072935973,1.072273894,1.05804992,1.055073752,1.025729789,1.044332256,1.048225975,1.082735197,0.986955335,1.163084212,0.99963603,1.045217594,1.026654174,1.097445684,1.016551003,0.9812955,0.995956236,0.989147489,0.927409987,1.115565954,1.051408395,1.050221616,0.992819493,1.003764655,0.982222853
1.096341553,0.991711196,1.008901048,1.069549649,1.121555246,1.246456688,0.931308761,0.965997921,0.935645834,1.255196375,0.7127715,0.838578773,1.032994225,0.900885166,1.178791538,0.96614124,1.024998151,1.874109264,0.896325176,1.192329209,1.48949813,1.119555239,1.208683873,1.02136225,0.958541457,1.016635597,0.997544712,1.031724584,1.013563813,1.037667767,0.93030336,1.031874587,1.040612799,1.091383568,1.137793866,1.011690092,0.901036978,0.956011556,1.097644428,1.050518313,1.104288725,1.057909666,0.992584532,1.044583804,1.175698043,1.973903803,1.112106425,1.03456795,1.055606614,1.024225921,1.081994766,1.040992835,1.057868604,0.978766266,0.802803833,1.039862764,1.083506391,0.967237648,1.051837776,1.043503095,1.016072339,0.997120861,1.084824164,0.977353198,1.000502431,0.999212804,0.99949555,1.072877256,1.007674906,1.058551089,0.971486422
1.040546417,1.05236334,0.992083608,1.00514426,1.128777913,1.060440701,0.912639573,0.962021662,0.939153686,0.730810755,1.035603201,0.842207639,1.01824788,0.985615102,1.061479533,0.977589412,1.018001871,1.755123887,0.887518378,1.153445616,1.403431569,0.9856734,1.177638686,0.996422182,0.947912799,1.000654185,0.997226552,1.004953479,0.983378605,1.1123735,1.133909573,1.042478295,0.966279673,0.926131168,1.128577062,0.8405437,1.028594671,1.408536734,1.038168284,1.083784372,1.119160319,1.038644326,1.11247739,0.936259106,1.191406625,2.214814815,1.017787368,1.030973477,1.034721968,1.13953527,1.018277636,1.025059915,1.008009983,0.977736368,1.067059273,1.007550387,1.048270484,1.002353698,1.065035798,1.062860489,1.051007639,1.079585074,1.002076759,0.958837853,1.080094461,1.080524018,1.060751285,1.015734174,1.053169893,0.982725077,1.096475458
1.040073324,0.983860419,1.005338042,1.121246576,1.061127383,1.070525648,1.31715741,0.946313942,0.750376962,0.907662117,1.133353342,1.056276853,1.283241059,1.196156017,1.20427112,1.000579889,1.039744916,0.538221014,0.983136021,0.931749055,1.032037078,1.002359095,0.994273143,0.98808105,1.007877384,1.140426286,1.096681782,1.053071714,0.926101842,1.039402159,0.988662007,1.019836798,1.068948537,1.099810785,1.247238765,0.761798232,1.265206081,1.294758033,0.924998999,0.959103086,1.310956233,1.050177985,1.030925212,0.877897134,1.18631713,2.512677422,1.027057675,1.051543921,0.989584124,1.004142043,1.050760693,1.029904104,1.036003978,0.980878001,1.065451744,1.275399081,1.053652096,1.048416601,1.100941121,0.965731933,1.01119464,1.103294206,1.021174234,1.037478613,1.392529832,1.059927357,1.092066927,1.083783035,0.985488372,1.074630944,1.058451386
1.098671421,0.99471269,1.012431009,1.058055849,1.156064237,1.265464574,2.027738756,0.969852334,1.129975842,2.04748276,1.054974935,0.785321438,1.00585792,1.070246769,0.799317936,1.035016299,1.149746146,1.347733114,0.923645058,0.677370513,1.383890051,1.053018389,1.415686379,1.033767704,0.999023911,0.892625229,0.982590875,0.866801645,1.042899702,1.019002953,0.981361608,1.04130973,1.080477072,0.987271662,1.212473215,1.106425236,1.080074804,1.423111833,1.013932914,0.965114399,1.003637642,1.059292771,1.044282485,1.050667928,1.217805821,2.009376883,1.0012306,1.092867869,1.004335457,1.06009837,1.067550933,1.018019152,1.042502235,1.104473354,0.998874762,0.952772935,1.020767495,1.029029798,1.066459892,1.014802232,1.042231608,1.089629206,1.011740579,1.045743643,1.000304191,1.07895654,0.929666361,1.062393747,1.04216635,0.9974473,1.160284006
1.031040268,1.013142991,1.02768827,0.862348767,1.00267079,1.03252846,1.191635904,0.971597743,1.099972299,0.801052269,0.996662811,0.980978012,1.088383415,0.955523069,1.296553961,1.215266471,1.087219895,1.012607663,1.108501901,1.219701828,1.39149275,1.08227246,1.091336413,1.012536966,0.96229249,1.009354422,1.035394907,0.893296504,0.959605486,1.012843767,1.259463123,1.039963361,1.035748378,0.955629897,1.117915124,1.074228009,1.034396193,1.028668199,0.990754174,1.101709956,0.997632156,1.112314309,1.025653779,1.025798756,1.141251822,1.799416898,0.962671475,1.03702176,1.046362394,0.992932087,1.004295599,0.981739335,1.026455409,1.015574263,1.10360698,1.094231609,0.93266613,1.041493424,1.050876369,1.055886744,1.04838869,1.040173382,0.960291578,1.00001873,0.882677378,1.274253173,1.01203237,1.075336979,1.032635816,1.024207475,1.087919734
0.987383663,1.082603164,1.185257506,1.289818468,1.140023342,1.789122304,5.077673756,1.14036363,3.256976015,1.814575862,1.281473394,0.912553524,1.066697281,1.159619525,0.896196883,0.920687126,1.351852582,0.89240498,1.560388264,1.242455799,1.453529714,0.998006104,1.027593043,0.971993931,0.993245439,1.03487075,1.045433618,0.929017043,0.934274108,1.084042704,1.01001703,1.002267059,1.015945795,1.07909845,1.07448485,1.019840312,1.098879067,1.09469062,0.905082544,1.006847164,0.958531764,1.083872599,1.092283548,1.160473165,1.087650012,1.012137365,1.0150798,1.057451872,1.001038483,1.130934653,0.9914229,1.086019711,1.055905662,0.898571193,1.142472152,0.907123841,1.006178967,0.999798453,1.067515495,1.097140497,1.062858607,1.120938852,0.980520945,1.000741061,1.143637672,1.193192388,1.00868378,1.029055694,1.044405051,1.013890555,1.053865993
1.10124839,1.072326828,1.108580264,0.954321601,1.152641853,0.948185033,2.290833835,1.239070597,2.374725519,1.283463447,1.063451993,1.07496282,1.075302956,0.996677392,1.036417838,0.884130373,1.304273776,1.100177971,1.311701607,1.143872778,1.330063973,1.062610011,1.273460489,1.002278715,0.95759206,1.107052806,0.939023596,1.000755667,0.977980163,1.053834723,0.966258901,0.969223457,1.025072244,0.857830656,1.158098542,1.077110684,1.07185981,0.956481203,0.994221867,0.947443458,1.096456872,1.063150253,0.974187361,1.13062879,1.148146006,1.696243376,1.024484735,1.069051622,0.979841659,1.030282708,1.019036494,1.053770727,1.029434649,1.094573892,1.263889985,1.20479667,1.015876772,1.048103319,1.112900625,1.079540455,1.028359343,1.056917216,1.051762467,1.052090739,1.215178603,1.093744961,0.934690478,1.027300062,1.002408099,1.019706637,1.03838375
0.92062634,1.001023868,0.978155123,1.056738138,1.133970417,1.339639838,1.020959884,1.056919332,1.173058499,1.261604177,1.124375987,0.666723173,1.068937151,0.848552672,0.991042367,0.982032418,1.298418268,0.852728821,0.930905013,0.896936938,1.456541434,0.999310986,1.136608372,1.122431366,1.01376632,0.986915374,1.00330421,0.963889801,0.987790799,1.128614028,0.908227484,1.070114531,0.975612459,0.917748266,1.304788204,0.968203207,0.950179654,1.606842607,1.0526189,0.979113876,1.139214911,1.059330429,1.121027946,0.976304177,1.202319277,0.862354774,1.037564914,1.063085883,1.040498507,1.040166372,1.020621715,1.063088789,1.024414538,1.091168161,1.254326354,1.147893083,1.022531111,1.065140181,0.964537306,1.047226607,1.035826344,0.988443514,1.018411829,1.045585842,1.046938379,0.94401752,1.036012603,1.070661055,1.018019089,1.022880917,1.04835742
1.010636704,1.06551389,0.925564317,0.950924374,1.049835298,1.200061101,1.392674968,1.012079938,1.144667501,1.164318945,0.966138663,0.741946741,1.054783695,1.028291759,1.057884182,1.028481384,0.985633438,0.951407167,0.954448826,0.916232664,1.019205552,0.984135019,0.8983763,0.992466893,1.068606605,1.010811531,0.925042903,0.981385493,0.98543143,1.150004628,1.095034566,0.970844466,1.060026041,0.989194673,1.083299668,1.005202671,0.793863699,0.705727119,0.96993704,1.05014233,1.078698296,0.981207722,0.969986251,1.079065593,1.226018302,1.401515952,1.094702048,1.128989221,1.024225145,1.019097333,0.978196315,1.053675581,1.039413117,1.262550588,1.170843344,1.227382933,1.061580356,1.065496568,1.129441183,1.075113998,1.09981304,1.066326635,1.029893835,0.956210824,0.899026835,1.018851423,1.062172939,1.082467837,1.078124813,1.098887448,1.090761554
0.954792349,0.957555401,1.014229063,0.934243136,0.995780196,0.988675511,1.265979713,1.024749613,0.96052726,0.787346364,0.768505971,0.863253719,1.14716505,1.462141319,1.035749304,1.009719283,1.258970242,1.00698346,0.90848209,1.266508841,1.530368287,1.073435512,1.037360278,1.011686394,1.036214622,1.042876714,1.107292963,1.081631313,0.940254928,1.015559659,0.905859406,1.019321184,1.00896823,0.892562558,0.984569394,0.841491672,1.397242601,1.246605102,1.133530138,0.955721713,1.161531644,1.014693488,0.987872214,1.091735647,1.097020561,2.26316652,1.121217478,1.06299515,0.9762421,1.030757461,1.005360665,1.024985896,1.062076795,1.003935613,1.16795058,1.068005796,1.048603043,0.997279016,1.031855003,1.073151291,1.02462651,0.977516016,0.970940283,1.004732635,0.993710678,1.152756266,1.001589416,1.12616901,0.969312493,1.031021518,0.982895623
0.93126761,1.069422464,1.014396463,1.050706393,1.051820368,0.997667934,1.498559466,1.001907707,1.098687856,0.751130993,0.969901986,0.95447675,1.000752333,1.218213574,0.917171767,0.992778265,1.033362765,1.1147325,0.737165582,0.987256932,1.586117566,1.051930839,1.130109992,0.946299793,1.00156391,1.062121202,0.933537114,1.102005379,0.97383639,1.096034081,0.907440161,1.026589091,1.146291797,0.987922107,1.215708645,0.823217651,0.696312064,1.716133984,0.875754012,1.016552676,0.96863959,1.090872566,0.923270157,1.121851654,1.055451671,1.70717215,1.010230855,1.039905872,1.006799258,1.015315827,1.020136857,1.029378827,1.039721803,1.089958363,0.979616344,1.172314054,1.007753192,0.92361914,0.947370859,1.007518987,1.053855436,1.044861867,0.994598411,1.011404952,1.025336476,0.916198783,1.081063695,1.1126637,1.031453992,1.063752836,1.000304647
0.956128664,0.991356625,0.901740638,1.128806787,0.912524094,1.089863887,1.12212575,1.004349969,1.018834499,0.894953416,1.093980795,0.979222368,1.140591321,1.12342985,0.805562372,1.044866108,1.091739099,1.725752177,0.975795456,0.879759869,1.116473924,1.036817513,0.83225221,1.060235599,0.982473319,1.031236163,0.983397117,0.934348783,1.052335333,1.224603055,0.965261641,1.015855015,1.04445337,1.05285396,1.032798803,1.225557732,1.066301847,1.600995639,0.954646342,1.063880568,1.007812726,0.992475471,1.002582237,0.967291097,1.049250599,1.334291451,1.023645981,1.050247673,0.982162612,1.047978349,1.02968366,1.030351722,1.010729315,1.128816369,0.964263695,0.942020051,1.092115518,0.965639864,1.036612834,1.029454855,1.057189122,1.101702988,1.014632303,1.06698239,0.979458722,1.039835836,1.079079924,1.012525237,0.97542172,1.022542322,1.051100155
